#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
183600,-276897.677734375,312.0339687694831,266
183700,-277534.2265625,315.503581108885,266
183800,-276959.4375,309.7878475891874,266
183900,-277105.09375,312.3770882690544,266
184000,-276958.232421875,311.3684665150281,266
184100,-277275.474609375,313.9187877147624,266
184200,-277570.0908203125,315.5444416090693,266
184300,-277474.67578125,314.4664354400524,266
184400,-276353.6337890625,308.26967720245364,266
184500,-277232.6240234375,310.2466355850869,266
184600,-277658.93359375,312.11154400402916,266
184700,-277541.5546875,311.49116356090934,266
184800,-277900.3251953125,311.82907128613317,266
184900,-278005.283203125,314.18669058142365,266
185000,-278107.0556640625,314.1248840123132,266
185100,-277171.9140625,308.146060728942,266
185200,-278279.6904296875,315.11301803459037,266
185300,-277302.9033203125,306.44290616166694,266
185400,-278020.5478515625,312.7342305061606,266
185500,-277312.4931640625,308.2807180301599,266
185600,-277515.9931640625,310.55060188293754,266
185700,-277313.7841796875,310.10436000079517,266
185800,-277032.083984375,310.9549667495278,266
185900,-276654.8251953125,309.6212645811937,266
186000,-276925.802734375,311.4716566616251,266
186100,-277004.765625,313.27496225423226,266
186200,-277199.0380859375,315.0273651684712,266
186300,-276876.6484375,309.59375502147833,266
186400,-277306.3896484375,308.9147925832468,266
186500,-277730.8017578125,308.20672094514157,266
186600,-277347.1015625,309.41865494057026,266
186700,-277250.4775390625,308.69426976319687,266
186800,-277558.38671875,311.79693034386366,266
186900,-277301.56640625,312.1796325438067,266
187000,-277200.646484375,309.5069880426251,266
187100,-277249.140625,308.5442584196671,266
187200,-277376.5703125,311.82991216332545,266
187300,-277163.69140625,310.4813495706309,266
187400,-277175.654296875,312.2993903270115,266
187500,-277455.953125,312.00732931545656,266
187600,-277753.09375,311.33591315400724,266
187700,-277528.6923828125,310.2737649046493,266
187800,-277118.822265625,310.3555624337382,266
187900,-277269.7724609375,309.5232051227605,266
188000,-277180.4794921875,308.21893287106803,266
188100,-277348.8955078125,309.47626098896984,266
188200,-277681.8740234375,307.58991852282753,266
188300,-277791.2509765625,310.48422785479204,266
188400,-278216.3408203125,311.77256412861743,266
188500,-278007.53515625,310.72009278379494,266
188600,-277918.3173828125,310.03126500543095,266
188700,-277740.3505859375,309.6526081345917,266
188800,-278592.5380859375,313.23497815298435,266
188900,-277909.10546875,305.7127361194235,266
189000,-278203.080078125,309.7852325690784,266
189100,-278156.9892578125,308.08450282522983,266
189200,-278019.8466796875,309.2527286152159,266
189300,-278347.4912109375,313.0061225795947,266
189400,-278062.3076171875,311.2270945170063,266
189500,-277757.5234375,309.030708898281,266
189600,-278563.5361328125,312.72902450152526,266
189700,-278198.7490234375,309.5501497626187,266
189800,-277981.87109375,308.07576256246114,266
189900,-278551.19921875,311.5699794434504,266
190000,-277947.2451171875,308.8135413989233,266
190100,-277919.423828125,310.03109069062145,266
190200,-277517.6884765625,309.19806358919266,266
190300,-277997.70703125,312.62581327272585,266
190400,-277993.029296875,312.6807798068838,266
190500,-277992.1796875,310.112534330362,266
190600,-277709.4541015625,309.69524955872606,266
190700,-277739.6787109375,311.0090582721127,266
190800,-277779.349609375,311.77781570224136,266
190900,-277419.7783203125,310.7577472524962,266
191000,-277761.14453125,312.42919151374133,266
191100,-276893.13671875,307.0974020931093,266
191200,-277274.2802734375,311.01845149655435,266
191300,-277523.201171875,313.8295576661738,266
191400,-277811.87109375,313.5998861376704,266
191500,-277527.619140625,311.5607640141044,266
191600,-277325.078125,310.1427588394728,266
191700,-277343.4921875,311.1163681798865,266
191800,-277808.5712890625,311.0646410030637,266
191900,-277551.8740234375,311.0141910465871,266
192000,-277722.4130859375,312.10180644428607,266
192100,-277512.724609375,307.84374410167123,266
192200,-278094.30078125,314.1728051205178,266
192300,-277127.2822265625,306.0053467548911,266
192400,-277517.9384765625,307.32412802449187,266
192500,-277982.0888671875,311.9134313302936,266
192600,-277797.630859375,310.2872894711393,266
192700,-277796.2880859375,311.5408225093983,266
192800,-277337.6953125,310.2746088132529,266
192900,-277618.89453125,310.2661143590837,266
193000,-277179.6796875,309.8332506232141,266
193100,-277001.501953125,308.8414092262062,266
193200,-277107.27490234375,312.8919771932692,266
193300,-276521.2626953125,312.45179362228737,266
193400,-276769.2900390625,313.16282481478345,266
193500,-277047.16015625,312.1396688184612,266
193600,-276633.22265625,309.2611451383854,266
193700,-277187.0830078125,313.12041562915925,266
193800,-276856.375,310.8047684627217,266
193900,-277069.5029296875,308.2403624290254,266
194000,-277670.7294921875,314.70351513384173,266
194100,-277827.6337890625,312.8313715305107,266
194200,-277123.6923828125,308.55970102107904,266
194300,-277096.65234375,307.4687682029011,266
194400,-277683.6875,311.06606805935417,266
194500,-277656.646484375,311.96798405880264,266
194600,-277971.8447265625,312.01072923212496,266
194700,-278107.5478515625,310.39961583200903,266
194800,-277606.1328125,311.0538292503693,266
194900,-277426.1474609375,307.4950509445468,266
195000,-277562.162109375,311.8473462468658,266
195100,-277859.4375,313.7678004971674,266
195200,-277204.0224609375,307.55561499352433,266
195300,-278047.4833984375,312.8648672719756,266
195400,-277316.8330078125,308.35160645491897,266
195500,-277815.5849609375,311.60248665441156,266
195600,-277425.84765625,308.8140578224531,266
195700,-277517.2451171875,311.21136184692375,266
195800,-277131.361328125,307.7130317957378,266
195900,-277577.03125,307.3091166867703,266
196000,-278212.28125,309.0372922275515,266
196100,-278717.8896484375,312.7802452776167,266
196200,-278051.0078125,306.7810469525028,266
196300,-278584.708984375,310.9767621570248,266
196400,-278086.1025390625,310.73802530612227,266
196500,-277793.58984375,310.1164445867789,266
196600,-278078.6259765625,314.0722578040786,266
196700,-277753.130859375,310.4662669302152,266
196800,-277466.0263671875,308.40571512543863,266
196900,-278180.7978515625,310.8306151413999,266
197000,-277819.0244140625,311.2256311270499,266
197100,-278260.154296875,311.1110372727286,266
197200,-278352.0146484375,311.5820279673361,266
197300,-278169.5068359375,309.48817159577163,266
197400,-277672.4599609375,309.0709444146621,266
197500,-277582.693359375,310.5851427782295,266
197600,-277530.72265625,309.1003855055755,266
197700,-277783.0703125,312.0834716361667,266
197800,-277452.9267578125,310.412037959279,266
197900,-277372.2939453125,308.57919777637835,266
198000,-277680.3193359375,312.11997403653254,266
198100,-277343.671875,309.52613613780534,266
198200,-277689.7353515625,314.40726373948314,266
198300,-277424.1494140625,312.2081133341914,266
198400,-277380.24609375,310.1780318051613,266
198500,-277316.439453125,309.363788179799,266
198600,-277856.0146484375,311.8669079199183,266
198700,-277459.1787109375,305.84989298415576,266
198800,-277910.5498046875,309.51320738444593,266
198900,-277888.6630859375,306.3122437282349,266
199000,-277585.302734375,307.7450501866938,266
199100,-277400.5791015625,306.1473619622187,266
199200,-277613.36328125,309.01139627870174,266
199300,-277903.0546875,309.57431169847314,266
199400,-278237.576171875,314.4425337684353,266
199500,-277185.5087890625,306.9067907039628,266
199600,-277829.7578125,308.5260971910116,266
199700,-278397.3046875,313.61664681265614,266
199800,-278376.0302734375,311.82873971693357,266
199900,-278301.8720703125,311.9585840015715,266
200000,-278468.626953125,311.5953110764735,266
200100,-278245.8037109375,311.0517525147111,266
200200,-277438.3271484375,307.7310976341335,266
200300,-278149.35546875,313.41603305203444,266
200400,-278081.1123046875,312.6777909840185,266
200500,-277819.9873046875,309.5232482493451,266
200600,-277672.03515625,307.27224045509934,266
200700,-276804.6767578125,305.2773135623085,266
200800,-277243.9990234375,307.7416633301212,266
200900,-277785.759765625,309.8107383703642,266
201000,-276755.189453125,307.3128836405582,266
201100,-277398.0205078125,311.6647332187114,266
201200,-277480.3896484375,308.2304204848174,266
201300,-278200.2373046875,312.60796741496125,266
201400,-277627.5048828125,310.20783053742434,266
201500,-277404.9921875,309.04199136858176,266
201600,-277647.994140625,309.4312878758162,266
201700,-278126.7041015625,310.0723200135774,266
201800,-277764.40625,310.7235829575674,266
201900,-277605.6357421875,310.6077503514619,266
202000,-277594.71484375,310.4808016508728,266
202100,-277346.6611328125,311.7938054635887,266
202200,-277457.28125,310.31868045847233,266
202300,-277494.33984375,308.9866425378574,266
202400,-277642.45703125,308.97905098306927,266
202500,-277461.716796875,307.8348206449337,266
202600,-277763.9189453125,312.83420089612036,266
202700,-277713.6533203125,315.4307165465103,266
202800,-277052.1748046875,311.64204031015294,266
202900,-277219.03515625,312.00010196578165,266
203000,-277551.75390625,311.1517963156637,266
203100,-277748.7138671875,310.55837367934737,266
203200,-277715.07421875,307.0029896283866,266
203300,-278199.99609375,310.882048391683,266
203400,-278113.767578125,312.6048728715982,266
203500,-277211.025390625,305.60508983375536,266
203600,-278242.5087890625,314.2141249939307,266
203700,-277268.03125,310.11500275084177,266
203800,-277782.189453125,311.43859885147543,266
203900,-277277.63671875,309.06381207900534,266
204000,-278158.8349609375,312.405172834668,266
204100,-277988.23828125,311.9888476890247,266
204200,-277691.810546875,310.9273163104271,266
204300,-277902.9228515625,312.73218670682496,266
204400,-277955.7978515625,310.83820642615007,266
204500,-277974.6513671875,310.1731711474233,266
204600,-278091.474609375,309.2145011361672,266
204700,-277684.6015625,306.4571363964938,266
204800,-277238.7802734375,306.65940046457905,266
204900,-277588.169921875,311.0138142489495,266
205000,-277398.150390625,308.0120324235772,266
205100,-277782.5400390625,310.7072783917701,266
205200,-276700.9072265625,305.97914580423287,266
205300,-278071.9150390625,313.70968924848916,266
205400,-277865.408203125,312.7137746927603,266
205500,-277604.857421875,310.8630998942508,266
205600,-277392.5771484375,309.9989386487749,266
205700,-277582.0068359375,310.5966174592236,266
205800,-277420.21875,308.8792561839197,266
205900,-277458.5927734375,307.506156143575,266
206000,-278216.9248046875,310.2185046290613,266
206100,-278039.8369140625,307.6760426279701,266
206200,-278590.4951171875,310.6855890094229,266
206300,-278330.2880859375,309.22489967090826,266
206400,-277982.0224609375,307.8663120710429,266
206500,-278063.787109375,309.58997705058465,266
206600,-277709.904296875,310.2407147601041,266
206700,-277525.1474609375,308.94495705872214,266
206800,-277255.8095703125,309.50856389436683,266
206900,-277669.6435546875,315.38203562548637,266
207000,-277747.7236328125,313.5006999674487,266
207100,-277607.802734375,312.3416780090838,266
207200,-277566.62890625,311.48700598196797,266
207300,-278232.5244140625,314.7710691877231,266
207400,-277512.166015625,309.7334839838045,266
207500,-277550.8525390625,310.793641105506,266
207600,-277077.1630859375,309.062623219174,266
207700,-277280.6552734375,309.0810314245748,266
207800,-277684.5068359375,309.2187486184135,266
207900,-278084.5244140625,310.0333859399948,266
208000,-277885.6650390625,306.1322517016502,266
208100,-278316.833984375,305.6198553666643,266
208200,-277961.0,305.6583781479243,266
208300,-277908.6923828125,305.45666651419435,266
208400,-277938.662109375,304.27168147477056,266
208500,-277781.5654296875,304.5934258384558,266
208600,-278783.390625,309.5215811531459,266
208700,-278847.7158203125,309.0012935057012,266
208800,-278219.2490234375,307.8714830760804,266
208900,-278206.08984375,308.0645253122374,266
209000,-278061.037109375,309.90086280875937,266
209100,-277957.2548828125,310.14671311819524,266
209200,-277188.7109375,304.91350276093345,266
209300,-277494.26953125,310.46279277764063,266
209400,-277549.912109375,307.2966632692975,266
209500,-278218.88671875,309.3353105598899,266
209600,-278252.8876953125,305.8323312803747,266
209700,-278489.8583984375,306.2780158498414,266
209800,-278331.005859375,306.3609505978931,266
209900,-278069.2998046875,306.1630215458757,266
210000,-278278.6552734375,308.59952922333025,266
210100,-278092.1630859375,308.1141161351919,266
210200,-278095.1865234375,309.83048979112266,266
210300,-278157.1455078125,308.98001264542427,266
210400,-277935.9130859375,308.7022953299175,266
210500,-278082.0732421875,310.2921599282601,266
210600,-277731.0048828125,310.72654025052583,266
210700,-278166.705078125,311.4026792263889,266
210800,-278139.244140625,310.4403245447937,266
210900,-277993.6201171875,309.55218537192184,266
211000,-277619.00390625,307.46513754554434,266
211100,-277311.3056640625,307.4124307727656,266
211200,-278107.087890625,309.4571455296557,266
211300,-277340.6162109375,305.09055691047075,266
211400,-277754.642578125,308.6819941888731,266
211500,-278428.7646484375,308.75856196036045,266
211600,-277917.427734375,308.8027554243347,266
211700,-277168.7333984375,307.2662647052925,266
211800,-277906.0673828125,310.40825618742383,266
211900,-277934.498046875,306.65578691517084,266
212000,-278553.173828125,309.7508115777662,266
212100,-278124.9755859375,309.4746407298833,266
212200,-278156.2587890625,308.19045791087774,266
212300,-277874.822265625,309.12103345094965,266
212400,-277844.0654296875,309.44435035629834,266
212500,-277952.9072265625,309.3238978560745,266
212600,-278255.69921875,312.1062337855619,266
212700,-277646.4580078125,311.2599055373566,266
212800,-277614.83203125,313.2240706216416,266
212900,-277581.78515625,312.7856873841791,266
213000,-277712.4912109375,312.6580152243735,266
213100,-277237.931640625,311.3533833877467,266
213200,-277411.154296875,312.05950175946447,266
213300,-277306.966796875,311.8476641264602,266
